DexNr,Name,japName,Type,Classification,Height,Weight,Pic,PicShiny
175,Togepi,トゲピー,Fairy,Spike Ball,0.300000011920929,1.5,https://serebii.net/sunmoon/pokemon/175.png,https://serebii.net/Shiny/SM/175.png
176,Togetic,トゲチック,Fairy/Flying,Happiness,0.600000023841858,3.20000004768372,https://serebii.net/sunmoon/pokemon/176.png,https://serebii.net/Shiny/SM/176.png
177,Natu,ネイティ,Psychic/Flying,Little Bird,0.200000002980232,2.0,https://serebii.net/sunmoon/pokemon/177.png,https://serebii.net/Shiny/SM/177.png
178,Xatu,ネイティオ,Psychic/Flying,Mystic,1.5,15.0,https://serebii.net/sunmoon/pokemon/178.png,https://serebii.net/Shiny/SM/178.png
179,Mareep,メリープ,Electric,Wool,0.600000023841858,7.80000019073486,https://serebii.net/sunmoon/pokemon/179.png,https://serebii.net/Shiny/SM/179.png
180,Flaaffy,モココ,Electric,Wool,0.800000011920929,13.3000001907349,https://serebii.net/sunmoon/pokemon/180.png,https://serebii.net/Shiny/SM/180.png
181,Ampharos,デンリュウ,Electric,Light,1.39999997615814,61.5,https://serebii.net/sunmoon/pokemon/181.png,https://serebii.net/Shiny/SM/181.png
182,Bellossom,キレイハナ,Grass,Flower,0.400000005960465,5.80000019073486,https://serebii.net/sunmoon/pokemon/182.png,https://serebii.net/Shiny/SM/182.png
183,Marill,マリル,Water/Fairy,Aquamouse,0.400000005960465,8.5,https://serebii.net/sunmoon/pokemon/183.png,https://serebii.net/Shiny/SM/183.png
184,Azumarill,マリルリ,Water/Fairy,Aquarabbit,0.800000011920929,28.5,https://serebii.net/sunmoon/pokemon/184.png,https://serebii.net/Shiny/SM/184.png
185,Sudowoodo,ウソッキー,Rock,Imitation,1.20000004768372,38.0,https://serebii.net/sunmoon/pokemon/185.png,https://serebii.net/Shiny/SM/185.png
186,Politoed,ニョロトノ,Water,Frog,1.20000004768372,33.9000015258789,https://serebii.net/sunmoon/pokemon/186.png,https://serebii.net/Shiny/SM/186.png
187,Hoppip,ハネッコ,Grass/Flying,Cottonweed,0.400000005960465,0.5,https://serebii.net/sunmoon/pokemon/187.png,https://serebii.net/Shiny/SM/187.png
188,Skiploom,ポポッコ,Grass/Flying,Cottonweed,0.600000023841858,1.0,https://serebii.net/sunmoon/pokemon/188.png,https://serebii.net/Shiny/SM/188.png
189,Jumpluff,ワタッコ,Grass/Flying,Cottonweed,0.800000011920929,3.0,https://serebii.net/sunmoon/pokemon/189.png,https://serebii.net/Shiny/SM/189.png
190,Aipom,エイパム,Normal,Long Tail,0.800000011920929,11.5,https://serebii.net/sunmoon/pokemon/190.png,https://serebii.net/Shiny/SM/190.png
191,Sunkern,ヒマナッツ,Grass,Seed,0.300000011920929,1.79999995231628,https://serebii.net/sunmoon/pokemon/191.png,https://serebii.net/Shiny/SM/191.png
192,Sunflora,キマワリ,Grass,Sun,0.800000011920929,8.5,https://serebii.net/sunmoon/pokemon/192.png,https://serebii.net/Shiny/SM/192.png
193,Yanma,ヤンヤンマ,Bug/Flying,Clear Wing,1.20000004768372,38.0,https://serebii.net/sunmoon/pokemon/193.png,https://serebii.net/Shiny/SM/193.png
194,Wooper,ウパー,Water/Ground,Water Fish,0.400000005960465,8.5,https://serebii.net/sunmoon/pokemon/194.png,https://serebii.net/Shiny/SM/194.png
195,Quagsire,ヌオー,Water/Ground,Water Fish,1.39999997615814,75.0,https://serebii.net/sunmoon/pokemon/195.png,https://serebii.net/Shiny/SM/195.png
196,Espeon,エーフィ,Psychic,Sun,0.899999976158142,26.5,https://serebii.net/sunmoon/pokemon/196.png,https://serebii.net/Shiny/SM/196.png
197,Umbreon,ブラッキー,Dark,Moonlight,1.0,27.0,https://serebii.net/sunmoon/pokemon/197.png,https://serebii.net/Shiny/SM/197.png
198,Murkrow,ヤミカラス,Dark/Flying,Darkness,0.5,2.09999990463257,https://serebii.net/sunmoon/pokemon/198.png,https://serebii.net/Shiny/SM/198.png
199,Slowking,ヤドキング,Water/Psychic,Royal,2.0,79.5,https://serebii.net/sunmoon/pokemon/199.png,https://serebii.net/Shiny/SM/199.png
200,Misdreavus,ムウマ,Ghost,Screech,0.699999988079071,1.0,https://serebii.net/sunmoon/pokemon/200.png,https://serebii.net/Shiny/SM/200.png
201,Unown,アンノーン,Psychic,Symbol,0.5,5.0,https://serebii.net/sunmoon/pokemon/201.png,https://serebii.net/Shiny/SM/201.png
202,Wobbuffet,ソーナンス,Psychic,Patient,1.29999995231628,28.5,https://serebii.net/sunmoon/pokemon/202.png,https://serebii.net/Shiny/SM/202.png
203,Girafarig,キリンリキ,Normal/Psychic,Long Neck,1.5,41.5,https://serebii.net/sunmoon/pokemon/203.png,https://serebii.net/Shiny/SM/203.png
204,Pineco,クヌギダマ,Bug,Bagworm,0.600000023841858,7.19999980926514,https://serebii.net/sunmoon/pokemon/204.png,https://serebii.net/Shiny/SM/204.png
205,Forretress,フォレトス,Bug/Steel,Bagworm,1.20000004768372,125.800003051758,https://serebii.net/sunmoon/pokemon/205.png,https://serebii.net/Shiny/SM/205.png
206,Dunsparce,ノコッチ,Normal,Land Snake,1.5,14.0,https://serebii.net/sunmoon/pokemon/206.png,https://serebii.net/Shiny/SM/206.png
207,Gligar,グライガー,Ground/Flying,Flyscorpion,1.10000002384186,64.8000030517578,https://serebii.net/sunmoon/pokemon/207.png,https://serebii.net/Shiny/SM/207.png
208,Steelix,ハガネール,Steel/Ground,Iron Snake,9.19999980926514,400.0,https://serebii.net/sunmoon/pokemon/208.png,https://serebii.net/Shiny/SM/208.png
209,Snubbull,ブルー,Fairy,Fairy,0.600000023841858,7.80000019073486,https://serebii.net/sunmoon/pokemon/209.png,https://serebii.net/Shiny/SM/209.png
210,Granbull,グランブル,Fairy,Fairy,1.39999997615814,48.7000007629395,https://serebii.net/sunmoon/pokemon/210.png,https://serebii.net/Shiny/SM/210.png
211,Qwilfish,ハリーセン,Water/Poison,Balloon,0.5,3.90000009536743,https://serebii.net/sunmoon/pokemon/211.png,https://serebii.net/Shiny/SM/211.png
212,Scizor,ハッサム,Bug/Steel,Pincer,1.79999995231628,118.0,https://serebii.net/sunmoon/pokemon/212.png,https://serebii.net/Shiny/SM/212.png
213,Shuckle,ツボツボ,Bug/Steel,Mold,0.600000023841858,20.5,https://serebii.net/sunmoon/pokemon/213.png,https://serebii.net/Shiny/SM/213.png
214,Heracross,ヘラクロス,Bug/Fighting,Singlehorn,1.5,54.0,https://serebii.net/sunmoon/pokemon/214.png,https://serebii.net/Shiny/SM/214.png
215,Sneasel,ニューラ,Dark/Ice,Sharp Claw,0.899999976158142,28.0,https://serebii.net/sunmoon/pokemon/215.png,https://serebii.net/Shiny/SM/215.png
216,Teddiursa,ヒメグマ,Normal,Little Bear,0.600000023841858,8.80000019073486,https://serebii.net/sunmoon/pokemon/216.png,https://serebii.net/Shiny/SM/216.png
217,Ursaring,リングマ,Normal,Hibernator,1.79999995231628,125.800003051758,https://serebii.net/sunmoon/pokemon/217.png,https://serebii.net/Shiny/SM/217.png
218,Slugma,マグマッグ,Fire,Lava,0.699999988079071,35.0,https://serebii.net/sunmoon/pokemon/218.png,https://serebii.net/Shiny/SM/218.png
219,Magcargo,マグカルゴ,Fire/Rock,Lava,0.800000011920929,55.0,https://serebii.net/sunmoon/pokemon/219.png,https://serebii.net/Shiny/SM/219.png
220,Swinub,ウリムー,Ice/Ground,Pig,0.400000005960465,6.5,https://serebii.net/sunmoon/pokemon/220.png,https://serebii.net/Shiny/SM/220.png
221,Piloswine,イノムー,Ice/Ground,Swine,1.10000002384186,55.7999992370606,https://serebii.net/sunmoon/pokemon/221.png,https://serebii.net/Shiny/SM/221.png
222,Corsola,サニーゴ,Water/Rock,Coral,0.600000023841858,5.0,https://serebii.net/sunmoon/pokemon/222.png,https://serebii.net/Shiny/SM/222.png
223,Remoraid,テッポウオ,Water,Jet,0.600000023841858,12.0,https://serebii.net/sunmoon/pokemon/223.png,https://serebii.net/Shiny/SM/223.png
224,Octillery,オクタン,Water,Jet,0.899999976158142,28.5,https://serebii.net/sunmoon/pokemon/224.png,https://serebii.net/Shiny/SM/224.png
225,Delibird,デリバード,Ice/Flying,Delivery,0.899999976158142,16.0,https://serebii.net/sunmoon/pokemon/225.png,https://serebii.net/Shiny/SM/225.png
226,Mantine,マンタイン,Water/Flying,Kite,2.09999990463257,220.0,https://serebii.net/sunmoon/pokemon/226.png,https://serebii.net/Shiny/SM/226.png
227,Skarmory,エアームド,Steel/Flying,Armor Bird,1.70000004768372,50.5,https://serebii.net/sunmoon/pokemon/227.png,https://serebii.net/Shiny/SM/227.png
228,Houndour,デルビル,Dark/Fire,Dark,0.600000023841858,10.8000001907349,https://serebii.net/sunmoon/pokemon/228.png,https://serebii.net/Shiny/SM/228.png
229,Houndoom,ヘルガー,Dark/Fire,Dark,1.39999997615814,35.0,https://serebii.net/sunmoon/pokemon/229.png,https://serebii.net/Shiny/SM/229.png
230,Kingdra,キングドラ,Water/Dragon,Dragon,1.79999995231628,152.0,https://serebii.net/sunmoon/pokemon/230.png,https://serebii.net/Shiny/SM/230.png
231,Phanpy,ゴマゾウ,Ground,Long Nose,0.5,33.5,https://serebii.net/sunmoon/pokemon/231.png,https://serebii.net/Shiny/SM/231.png
232,Donphan,ドンファン,Ground,Armor,1.10000002384186,120.0,https://serebii.net/sunmoon/pokemon/232.png,https://serebii.net/Shiny/SM/232.png
233,Porygon2,ポリゴン２,Normal,Virtual,0.600000023841858,32.5,https://serebii.net/sunmoon/pokemon/233.png,https://serebii.net/Shiny/SM/233.png
234,Stantler,オドシシ,Normal,Big Horn,1.39999997615814,71.1999969482422,https://serebii.net/sunmoon/pokemon/234.png,https://serebii.net/Shiny/SM/234.png
235,Smeargle,ドーブル,Normal,Painter,1.20000004768372,58.0,https://serebii.net/sunmoon/pokemon/235.png,https://serebii.net/Shiny/SM/235.png
236,Tyrogue,バルキー,Fighting,Scuffle,0.699999988079071,21.0,https://serebii.net/sunmoon/pokemon/236.png,https://serebii.net/Shiny/SM/236.png
237,Hitmontop,カポエラー,Fighting,Handstand,1.39999997615814,48.0,https://serebii.net/sunmoon/pokemon/237.png,https://serebii.net/Shiny/SM/237.png
238,Smoochum,ムチュール,Ice/Psychic,Kiss,0.400000005960465,6.0,https://serebii.net/sunmoon/pokemon/238.png,https://serebii.net/Shiny/SM/238.png
239,Elekid,エレキッド,Electric,Electric,0.600000023841858,23.5,https://serebii.net/sunmoon/pokemon/239.png,https://serebii.net/Shiny/SM/239.png
240,Magby,ブビィ,Fire,Live Coal,0.699999988079071,21.3999996185303,https://serebii.net/sunmoon/pokemon/240.png,https://serebii.net/Shiny/SM/240.png
241,Miltank,ミルタンク,Normal,Milk Cow,1.20000004768372,75.5,https://serebii.net/sunmoon/pokemon/241.png,https://serebii.net/Shiny/SM/241.png
242,Blissey,ハピナス,Normal,Happiness,1.5,46.7999992370605,https://serebii.net/sunmoon/pokemon/242.png,https://serebii.net/Shiny/SM/242.png
243,Raikou,ライコウ,Electric,Thunder,1.89999997615814,178.0,https://serebii.net/sunmoon/pokemon/243.png,https://serebii.net/Shiny/SM/243.png
244,Entei,エンテイ,Fire,Volcano,2.09999990463257,198.0,https://serebii.net/sunmoon/pokemon/244.png,https://serebii.net/Shiny/SM/244.png
245,Suicune,スイクン,Water,Aurora,2.0,187.0,https://serebii.net/sunmoon/pokemon/245.png,https://serebii.net/Shiny/SM/245.png
246,Larvitar,ヨーギラス,Rock/Ground,Rock Skin,0.600000023841858,72.0,https://serebii.net/sunmoon/pokemon/246.png,https://serebii.net/Shiny/SM/246.png
247,Pupitar,サナギラス,Rock/Ground,Hard Shell,1.20000004768372,152.0,https://serebii.net/sunmoon/pokemon/247.png,https://serebii.net/Shiny/SM/247.png
248,Tyranitar,バンギラス,Rock/Dark,Armor,2.0,202.0,https://serebii.net/sunmoon/pokemon/248.png,https://serebii.net/Shiny/SM/248.png
249,Lugia,ルギア,Psychic/Flying,Diving,5.19999980926514,216.0,https://serebii.net/sunmoon/pokemon/249.png,https://serebii.net/Shiny/SM/249.png
250,Ho-Oh,ホウオウ,Fire/Flying,Rainbow,3.79999995231628,199.0,https://serebii.net/sunmoon/pokemon/250.png,https://serebii.net/Shiny/SM/250.png
251,Celebi,セレビィ,Psychic/Grass,Time Travel,0.600000023841858,5.0,https://serebii.net/sunmoon/pokemon/251.png,https://serebii.net/Shiny/SM/251.png
252,Treecko,キモリ,Grass,Wood Gecko,0.5,5.0,https://serebii.net/sunmoon/pokemon/252.png,https://serebii.net/Shiny/SM/252.png
253,Grovyle,ジュプトル,Grass,Wood Gecko,0.899999976158142,21.6000003814697,https://serebii.net/sunmoon/pokemon/253.png,https://serebii.net/Shiny/SM/253.png
254,Sceptile,ジュカイン,Grass,Forest,1.70000004768372,52.2000007629395,https://serebii.net/sunmoon/pokemon/254.png,https://serebii.net/Shiny/SM/254.png
255,Torchic,アチャモ,Fire,Chick,0.400000005960465,2.5,https://serebii.net/sunmoon/pokemon/255.png,https://serebii.net/Shiny/SM/255.png
256,Combusken,ワカシャモ,Fire/Fighting,Young Fowl,0.899999976158142,19.5,https://serebii.net/sunmoon/pokemon/256.png,https://serebii.net/Shiny/SM/256.png
257,Blaziken,バシャーモ,Fire/Fighting,Blaze,1.89999997615814,52.0,https://serebii.net/sunmoon/pokemon/257.png,https://serebii.net/Shiny/SM/257.png
258,Mudkip,ミズゴロウ,Water,Mud Fish,0.400000005960465,7.59999990463257,https://serebii.net/sunmoon/pokemon/258.png,https://serebii.net/Shiny/SM/258.png
259,Marshtomp,ヌマクロー,Water/Ground,Mud Fish,0.699999988079071,28.0,https://serebii.net/sunmoon/pokemon/259.png,https://serebii.net/Shiny/SM/259.png
260,Swampert,ラグラージ,Water/Ground,Mud Fish,1.5,81.9000015258789,https://serebii.net/sunmoon/pokemon/260.png,https://serebii.net/Shiny/SM/260.png
261,Poochyena,ポチエナ,Dark,Bite,0.5,13.6000003814697,https://serebii.net/sunmoon/pokemon/261.png,https://serebii.net/Shiny/SM/261.png
262,Mightyena,グラエナ,Dark,Bite,1.0,37.0,https://serebii.net/sunmoon/pokemon/262.png,https://serebii.net/Shiny/SM/262.png
263,Zigzagoon,ジグザグマ,Normal,Tiny Racoon,0.400000005960465,17.5,https://serebii.net/sunmoon/pokemon/263.png,https://serebii.net/Shiny/SM/263.png
264,Linoone,マッスグマ,Normal,Rush,0.5,32.5,https://serebii.net/sunmoon/pokemon/264.png,https://serebii.net/Shiny/SM/264.png
265,Wurmple,ケムッソ,Bug,Worm,0.300000011920929,3.59999990463257,https://serebii.net/sunmoon/pokemon/265.png,https://serebii.net/Shiny/SM/265.png
266,Silcoon,カラサリス,Bug,Cocoon,0.600000023841858,10.0,https://serebii.net/sunmoon/pokemon/266.png,https://serebii.net/Shiny/SM/266.png
267,Beautifly,アゲハント,Bug/Flying,Butterfly,1.0,28.3999996185303,https://serebii.net/sunmoon/pokemon/267.png,https://serebii.net/Shiny/SM/267.png
268,Cascoon,マユルド,Bug,Cocoon,0.699999988079071,11.5,https://serebii.net/sunmoon/pokemon/268.png,https://serebii.net/Shiny/SM/268.png
269,Dustox,ドクケイル,Bug/Poison,Poison Moth,1.20000004768372,31.6000003814697,https://serebii.net/sunmoon/pokemon/269.png,https://serebii.net/Shiny/SM/269.png
270,Lotad,ハスボー,Water/Grass,Water Weed,0.5,2.59999990463257,https://serebii.net/sunmoon/pokemon/270.png,https://serebii.net/Shiny/SM/270.png
271,Lombre,ハスブレロ,Water/Grass,Jolly,1.20000004768372,32.5,https://serebii.net/sunmoon/pokemon/271.png,https://serebii.net/Shiny/SM/271.png
272,Ludicolo,ルンパッパ,Water/Grass,Carefree,1.5,55.0,https://serebii.net/sunmoon/pokemon/272.png,https://serebii.net/Shiny/SM/272.png
273,Seedot,タネボー,Grass,Acorn,0.5,4.0,https://serebii.net/sunmoon/pokemon/273.png,https://serebii.net/Shiny/SM/273.png
274,Nuzleaf,コノハナ,Grass/Dark,Wily,1.0,28.0,https://serebii.net/sunmoon/pokemon/274.png,https://serebii.net/Shiny/SM/274.png
275,Shiftry,ダーテング,Grass/Dark,Wickid,1.29999995231628,59.5999984741211,https://serebii.net/sunmoon/pokemon/275.png,https://serebii.net/Shiny/SM/275.png
276,Taillow,スバメ,Normal/Flying,TinySwallow,0.300000011920929,2.29999995231628,https://serebii.net/sunmoon/pokemon/276.png,https://serebii.net/Shiny/SM/276.png
277,Swellow,オオスバメ,Normal/Flying,Swallow,0.699999988079071,19.6000003814697,https://serebii.net/sunmoon/pokemon/277.png,https://serebii.net/Shiny/SM/277.png
278,Wingull,キャモメ,Water/Flying,Seagull,0.600000023841858,9.5,https://serebii.net/sunmoon/pokemon/278.png,https://serebii.net/Shiny/SM/278.png
279,Pelipper,ペリッパー,Water/Flying,Water Bird,1.20000004768372,28.0,https://serebii.net/sunmoon/pokemon/279.png,https://serebii.net/Shiny/SM/279.png
280,Ralts,ラルトス,Psychic/Fairy,Feeling,0.400000005960465,6.59999990463257,https://serebii.net/sunmoon/pokemon/280.png,https://serebii.net/Shiny/SM/280.png
281,Kirlia,キルリア,Psychic/Fairy,Emotion,0.800000011920929,20.2000007629395,https://serebii.net/sunmoon/pokemon/281.png,https://serebii.net/Shiny/SM/281.png
282,Gardevoir,サーナイト,Psyhic/Fairy,Embrace,1.60000002384186,48.4000015258789,https://serebii.net/sunmoon/pokemon/282.png,https://serebii.net/Shiny/SM/282.png
283,Surskit,アメタマ,Bug/Water,Pond Skater,0.5,1.70000004768372,https://serebii.net/sunmoon/pokemon/283.png,https://serebii.net/Shiny/SM/283.png
284,Masquerain,アメモース,Bug/Flying,Eyeball,0.800000011920929,3.59999990463257,https://serebii.net/sunmoon/pokemon/284.png,https://serebii.net/Shiny/SM/284.png
285,Shroomish,キノココ,Grass,Mushroom,0.400000005960465,4.5,https://serebii.net/sunmoon/pokemon/285.png,https://serebii.net/Shiny/SM/285.png
286,Breloom,キノガッサ,Grass/Fighting,Mushroom,1.20000004768372,39.2000007629395,https://serebii.net/sunmoon/pokemon/286.png,https://serebii.net/Shiny/SM/286.png
287,Slakoth,ナマケロ,Normal,Slacker,0.800000011920929,24.0,https://serebii.net/sunmoon/pokemon/287.png,https://serebii.net/Shiny/SM/287.png
288,Vigoroth,ヤルキモノ,Normal,Wild Monkey,1.39999997615814,46.5,https://serebii.net/sunmoon/pokemon/288.png,https://serebii.net/Shiny/SM/288.png
289,Slaking,ケッキング,Normal,Lazy,2.0,130.5,https://serebii.net/sunmoon/pokemon/289.png,https://serebii.net/Shiny/SM/289.png
290,Nincada,ツチニン,Bug/Ground,Trainee,0.5,5.5,https://serebii.net/sunmoon/pokemon/290.png,https://serebii.net/Shiny/SM/290.png
291,Ninjask,テッカニン,Bug/Flying,Ninja,0.800000011920929,12.0,https://serebii.net/sunmoon/pokemon/291.png,https://serebii.net/Shiny/SM/291.png
292,Shedinja,ヌケニン,Bug/Ghost,Shed,0.800000011920929,1.20000004768372,https://serebii.net/sunmoon/pokemon/292.png,https://serebii.net/Shiny/SM/292.png
293,Whismur,ゴニョニョ,Normal,Whisper,0.600000023841858,16.2999992370605,https://serebii.net/sunmoon/pokemon/293.png,https://serebii.net/Shiny/SM/293.png
294,Loudred,ドゴーム,Normal,Big Voice,1.0,40.5,https://serebii.net/sunmoon/pokemon/294.png,https://serebii.net/Shiny/SM/294.png
295,Exploud,バクオング,Normal,Loud Noise,1.5,84.0,https://serebii.net/sunmoon/pokemon/295.png,https://serebii.net/Shiny/SM/295.png
296,Makuhita,マクノシタ,Fighting,Guts,1.0,86.4000015258789,https://serebii.net/sunmoon/pokemon/296.png,https://serebii.net/Shiny/SM/296.png
297,Hariyama,ハリテヤマ,Fighting,Arm Thrust,2.29999995231628,253.800003051758,https://serebii.net/sunmoon/pokemon/297.png,https://serebii.net/Shiny/SM/297.png
298,Azurill,ルリリ,Fairy,Polka Dot,0.200000002980232,2.0,https://serebii.net/sunmoon/pokemon/298.png,https://serebii.net/Shiny/SM/298.png
299,Nosepass,ノズパス,Rock,Compass,1.0,97.0,https://serebii.net/sunmoon/pokemon/299.png,https://serebii.net/Shiny/SM/299.png
300,Skitty,エネコ,Normal,Kitten,0.600000023841858,11.0,https://serebii.net/sunmoon/pokemon/300.png,https://serebii.net/Shiny/SM/300.png
301,Delcatty,エネコロロ,Normal,Prim,1.10000002384186,32.5999984741211,https://serebii.net/sunmoon/pokemon/301.png,https://serebii.net/Shiny/SM/301.png
302,Sableye,ヤミラミ,Dark/Ghost,Darkness,0.5,11.0,https://serebii.net/sunmoon/pokemon/302.png,https://serebii.net/Shiny/SM/302.png
303,Mawile,クチート,Steel/Fairy,Deceiver,0.600000023841858,11.5,https://serebii.net/sunmoon/pokemon/303.png,https://serebii.net/Shiny/SM/303.png
304,Aron,ココドラ,Steel/Rock,Iron Armor,0.400000005960465,60.0,https://serebii.net/sunmoon/pokemon/304.png,https://serebii.net/Shiny/SM/304.png
305,Lairon,コドラ,Steel/Rock,Iron Armor,0.899999976158142,120.0,https://serebii.net/sunmoon/pokemon/305.png,https://serebii.net/Shiny/SM/305.png
306,Aggron,ボスゴドラ,Steel/Rock,Iron Armor,2.09999990463257,360.0,https://serebii.net/sunmoon/pokemon/306.png,https://serebii.net/Shiny/SM/306.png
307,Meditite,アサナン,Fighting/Psychic,Meditate,0.600000023841858,11.1999998092651,https://serebii.net/sunmoon/pokemon/307.png,https://serebii.net/Shiny/SM/307.png
308,Medicham,チャーレム,Fighting/Psychic,Meditate,1.29999995231628,31.5,https://serebii.net/sunmoon/pokemon/308.png,https://serebii.net/Shiny/SM/308.png
309,Electrike,ラクライ,Electric,Lighting,0.600000023841858,15.1999998092651,https://serebii.net/sunmoon/pokemon/309.png,https://serebii.net/Shiny/SM/309.png
310,Manetric,ライボルト,Electric,Discharge,1.5,40.2000007629395,https://serebii.net/sunmoon/pokemon/310.png,https://serebii.net/Shiny/SM/310.png
311,Plusle,プラスル,Electric,Cherring,0.400000005960465,4.19999980926514,https://serebii.net/sunmoon/pokemon/311.png,https://serebii.net/Shiny/SM/311.png
312,Minun,マイナン,Electric,Cheering,0.400000005960465,4.19999980926514,https://serebii.net/sunmoon/pokemon/312.png,https://serebii.net/Shiny/SM/312.png
313,Volbeat,バルビート,Bug,Firefly,0.699999988079071,17.7000007629395,https://serebii.net/sunmoon/pokemon/313.png,https://serebii.net/Shiny/SM/313.png
314,Illumise,イルミーゼ,Bug,FireFly,0.600000023841858,17.7000007629395,https://serebii.net/sunmoon/pokemon/314.png,https://serebii.net/Shiny/SM/314.png
315,Roselia,ロゼリア,Grass/Poison,Thorn,0.300000011920929,2.0,https://serebii.net/sunmoon/pokemon/315.png,https://serebii.net/Shiny/SM/315.png
316,Gulpin,ゴクリン,Poison,Stomach,0.400000005960465,10.3000001907349,https://serebii.net/sunmoon/pokemon/316.png,https://serebii.net/Shiny/SM/316.png
317,Swalot,マルノーム,Poison,Poison Bag,1.70000004768372,80.0,https://serebii.net/sunmoon/pokemon/317.png,https://serebii.net/Shiny/SM/317.png
318,Carvanha,キバニア,Water/Dark,Savage,0.800000011920929,20.7999992370605,https://serebii.net/sunmoon/pokemon/318.png,https://serebii.net/Shiny/SM/318.png
319,Sharpedo,サメハダー,Water/Dark,Brutal,1.79999995231628,88.8000030517578,https://serebii.net/sunmoon/pokemon/319.png,https://serebii.net/Shiny/SM/319.png
320,Wailmer,ホエルコ,Water,Ball Whale,2.0,130.0,https://serebii.net/sunmoon/pokemon/320.png,https://serebii.net/Shiny/SM/320.png
321,Wailord,ホエルオー,Water,Float Whale,14.5,398.0,https://serebii.net/sunmoon/pokemon/321.png,https://serebii.net/Shiny/SM/321.png
322,Numel,ドンメル,Fire/Ground,Numb,0.699999988079071,24.0,https://serebii.net/sunmoon/pokemon/322.png,https://serebii.net/Shiny/SM/322.png
323,Camerupt,バクーダ,Fire/Ground,Eruption,1.89999997615814,220.0,https://serebii.net/sunmoon/pokemon/323.png,https://serebii.net/Shiny/SM/323.png
324,Torkoal,コータス,Fire,Coal,0.5,80.4000015258789,https://serebii.net/sunmoon/pokemon/324.png,https://serebii.net/Shiny/SM/324.png
325,Spoink,バネブー,Psychic,Bounce,0.699999988079071,30.6000003814697,https://serebii.net/sunmoon/pokemon/325.png,https://serebii.net/Shiny/SM/325.png
326,Grumpig,ブーピッグ,Psychic,Manipulate,0.899999976158142,71.5,https://serebii.net/sunmoon/pokemon/326.png,https://serebii.net/Shiny/SM/326.png
327,Spinda,パッチール,Normal,Spot Panda,1.10000002384186,5.0,https://serebii.net/sunmoon/pokemon/327.png,https://serebii.net/Shiny/SM/327.png
328,Trapinch,ナックラー,Ground,Ant Pit,0.699999988079071,15.0,https://serebii.net/sunmoon/pokemon/328.png,https://serebii.net/Shiny/SM/328.png
329,Vibrava,ビブラーバ,Ground/Dragon,Vibration,1.20000004768372,15.3000001907349,https://serebii.net/sunmoon/pokemon/329.png,https://serebii.net/Shiny/SM/329.png
330,Flygon,フライゴン,Ground/Dragon,Mystic,2.0,82.0,https://serebii.net/sunmoon/pokemon/330.png,https://serebii.net/Shiny/SM/330.png
331,Cacnea,サボネア,Grass,Cactus,0.400000005960465,51.2999992370605,https://serebii.net/sunmoon/pokemon/331.png,https://serebii.net/Shiny/SM/331.png
332,Cacturne,ノクタス,Grass/Dark,Scarecrow,1.29999995231628,77.4000015258789,https://serebii.net/sunmoon/pokemon/332.png,https://serebii.net/Shiny/SM/332.png
333,Swablu,チルット,Normal/Flying,Cotton Bird,0.400000005960465,1.20000004768372,https://serebii.net/sunmoon/pokemon/333.png,https://serebii.net/Shiny/SM/333.png
334,Altaria,チルタリス,Dragon/Flying,Humming,1.10000002384186,20.6000003814697,https://serebii.net/sunmoon/pokemon/334.png,https://serebii.net/Shiny/SM/334.png
335,Zangoose,ザングース,Normal,Cat Ferret,1.29999995231628,40.2999992370606,https://serebii.net/sunmoon/pokemon/335.png,https://serebii.net/Shiny/SM/335.png
336,Seviper,ハブネーク,Poison,Fang Snake,2.70000004768372,52.5,https://serebii.net/sunmoon/pokemon/336.png,https://serebii.net/Shiny/SM/336.png
337,Lunatone,ルナトーン,Rock/Psychic,Meteorite,1.0,168.0,https://serebii.net/sunmoon/pokemon/337.png,https://serebii.net/Shiny/SM/337.png
338,Solrock,ソルロック,Rock/Psychic,Meteorite,1.20000004768372,154.0,https://serebii.net/sunmoon/pokemon/338.png,https://serebii.net/Shiny/SM/338.png
339,Barboach,ドジョッチ,Water/Ground,Whiskers,0.400000005960465,1.89999997615814,https://serebii.net/sunmoon/pokemon/339.png,https://serebii.net/Shiny/SM/339.png
340,Whiscash,ナマズン,Water/Ground,Whiskers,0.899999976158142,23.6000003814697,https://serebii.net/sunmoon/pokemon/340.png,https://serebii.net/Shiny/SM/340.png
341,Corphish,ヘイガニ,Water,Ruffian,0.600000023841858,11.5,https://serebii.net/sunmoon/pokemon/341.png,https://serebii.net/Shiny/SM/341.png
342,Crawdaunt,シザリガー,Water/Dark,Rogue,1.10000002384186,32.7999992370605,https://serebii.net/sunmoon/pokemon/342.png,https://serebii.net/Shiny/SM/342.png
343,Baltoy,ヤジロン,Ground/Psychic,Clay Doll,0.5,21.5,https://serebii.net/sunmoon/pokemon/343.png,https://serebii.net/Shiny/SM/343.png
344,Claydol,ネンドール,Ground/Psychic,Clay Doll,1.5,108.0,https://serebii.net/sunmoon/pokemon/344.png,https://serebii.net/Shiny/SM/344.png
345,Lileep,リリーラ,Rock/Grass,Sea Lily,1.0,23.7999992370605,https://serebii.net/sunmoon/pokemon/345.png,https://serebii.net/Shiny/SM/345.png
